Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
1761642990.3803039,-0.11794274461104412,-0.023218682740657307,7.218008054515999e-17,0.992748953807062,-0.23636996030804053,-0.04743695103192629,-0.005633625385774546,-0.04610065743327141,0.23417513072490692,-0.9711008071899414,-0.016438987106084824,0.002749711275100708,0.00044482946395874023,-0.10405608266592026,-0.20096389949321747,-0.08591002970933914
1761642990.396999,-0.11847558553067558,-0.02437987363123088,-0.00034587956752880347,0.9926575823329176,-0.23741868870130106,-0.04990370152833711,-0.006650114045406822,-0.048483703285455704,0.23519457876682281,-0.9707382917404175,-0.016488969326019287,0.005498245358467102,0.002217590808868408,-0.10362499952316284,-0.20556621253490448,-0.08574651926755905
1761642990.41099,-0.120007134367526,-0.027640811262807933,-0.0013246191009636868,0.9923872700301198,-0.2404234084612792,-0.05684340560964849,-0.009537731273630922,-0.05517871677875519,0.23811393976211548,-0.9696685075759888,-0.01552383229136467,0.009228557348251343,0.0028989315032958984,-0.10747922956943512,-0.21073049306869507,-0.09750210493803024
1761642990.413858,-0.1207413601711161,-0.029205503465029023,-0.0018848255009889573,0.9922524666468585,-0.24185261250333367,-0.060201010912818216,-0.011116837392063702,-0.058413632214069366,0.23950178921222687,-0.9691371321678162,-0.018190961331129074,0.007332652807235718,0.0004956722259521484,-0.11212627589702606,-0.21428701281547546,-0.10630533844232559
1761642990.437189,-0.12050235456041967,-0.03097079752817148,-0.0025334043079342323,0.99222660429399,-0.24130947086528914,-0.06396637977579106,-0.012864615850791213,-0.06207067519426346,0.2389744222164154,-0.9690399765968323,-0.01920412853360176,0.008161023259162903,0.003119170665740967,-0.11114455759525299,-0.22338470816612244,-0.10605420172214508
1761642990.466691,-0.12119851939266801,-0.03253077696187963,-0.0030822294686915636,0.9920903362675417,-0.2426534929950567,-0.06731548716852215,-0.014424121372815664,-0.06529407203197479,0.24027928709983826,-0.968505322933197,-0.021105855703353882,0.007515653967857361,0.004517674446105957,-0.10675342381000519,-0.2288838028907776,-0.10512284189462662
1761642990.475733,-0.12189430672696555,-0.03409065591990215,-0.00363107105707086,0.9919508551558757,-0.24399246280839662,-0.0706678831284818,-0.015988832595074595,-0.06851773709058762,0.2415788173675537,-0.9679591655731201,-0.023007318377494812,0.006875589489936829,0.005904734134674072,-0.10236229747533798,-0.23438288271427155,-0.10419148951768875
1761642990.5037951,-0.1241577729397498,-0.037619075495643736,-0.004650158823782977,0.9915382275373498,-0.24841145512329452,-0.07823503115716858,-0.01915204368178827,-0.07575622200965881,0.24586455523967743,-0.9663392901420593,-0.022997334599494934,0.0017897933721542358,0.006227016448974609,-0.08786502480506897,-0.23012396693229675,-0.09120228886604309
1761642990.512016,-0.12548425691705356,-0.04136561566960893,-0.00548022027166542,0.9912177268964156,-0.2509363114134585,-0.0861825387431613,-0.021934329242231015,-0.08338003605604172,0.2483111172914505,-0.9650851488113403,-0.023194558918476105,0.00029127299785614014,0.011117935180664062,-0.07718992233276367,-0.2237357795238495,-0.06991438567638397
1761642990.53442,-0.12592773590676395,-0.043180483229623035,-0.005797068264732792,0.991082295155336,-0.251759997498347,-0.09000588449423459,-0.023096065042062065,-0.08705086261034012,0.2491089254617691,-0.9645552635192871,-0.023225292563438416,-0.0017278194427490234,0.011310338973999023,-0.0684901624917984,-0.21583624184131622,-0.06266245245933533
1761642990.5744781,-0.12653514112644568,-0.04656772938069858,-0.006265261602409278,0.9908486492730044,-0.25285669093291874,-0.09710412016632848,-0.024998180473075976,-0.09386871010065079,0.25017088651657104,-0.963640570640564,-0.022893235087394714,-0.008662208914756775,0.01510465145111084,-0.04167798534035683,-0.19140350818634033,-0.04194439947605133
1761642990.584743,-0.12666867031069318,-0.04791588044962874,-0.006377183548780287,0.990766575839324,-0.2530800015091431,-0.09990572042189085,-0.025593445494515046,-0.09656249731779099,0.2503871023654938,-0.9633182287216187,-0.022836312651634216,-0.01045091450214386,0.01951420307159424,-0.02094975672662258,-0.1745932698249817,-0.031250961124897
1761642990.612167,-0.1266475907330326,-0.05059249340485393,-0.006357933412970388,0.9906363783623439,-0.2529695455992136,-0.10539097779186048,-0.026249999919030757,-0.10184797644615173,0.25028014183044434,-0.9628015756607056,-0.024538427591323853,-0.013741672039031982,0.02558314800262451,0.022855477407574654,-0.11919106543064117,0.009879903867840767
1761642990.615067,-0.12640627475776406,-0.05149867503029389,-0.006142985420871084,0.9906218130488401,-0.2524829083701673,-0.10718120155519027,-0.026018001029293546,-0.10358445346355438,0.24980898201465607,-0.9627386331558228,-0.025582700967788696,-0.012165948748588562,0.02659022808074951,0.04338039085268974,-0.08542029559612274,0.03464490920305252
1761642990.641325,-0.12601262762067958,-0.05223106412497281,-0.00577387815847379,0.9906358181463557,-0.2517117102411391,-0.10856672833606981,-0.025406435208106058,-0.10493910312652588,0.24906215071678162,-0.9627854228019714,-0.026471354067325592,-0.008899137377738953,0.025213241577148438,0.05126272886991501,-0.0576603002846241,0.056944504380226135
1761642990.6899052,-0.12497743716201999,-0.05339213853321095,-0.004611092947340847,0.9907111930534785,-0.24972830299618395,-0.1105939301236531,-0.023203961735343757,-0.10694495588541031,0.2471407651901245,-0.9630598425865173,-0.02890220284461975,-0.0017213374376296997,0.02775043249130249,0.06472297012805939,0.018549848347902298,0.0913030281662941
1761642990.70225,-0.12469020363466614,-0.05348586179604351,-0.004250644762917943,0.990743944260519,-0.249188318466745,-0.11067902031182547,-0.022456367902119016,-0.1070416271686554,0.24661749601364136,-0.9631832242012024,-0.027538523077964783,-0.0015702694654464722,0.02840733528137207,0.0668448731303215,0.036825988441705704,0.0988016203045845
1761642990.7106838,-0.12440294999097415,-0.05357957279331037,-0.003890172239049347,0.9907764819426863,-0.24864841557380002,-0.11076450978293483,-0.02170878232015923,-0.10713867098093033,0.2460942268371582,-0.9633062481880188,-0.026174448430538177,-0.0014191865921020508,0.029063880443572998,0.06896676868200302,0.05510213226079941,0.10630021244287491
1761642990.7231479,-0.12309722993380617,-0.052847947391034135,-0.0023713405854262045,0.9909836538762791,-0.24620384574827903,-0.10881625956535816,-0.018262488100960074,-0.10532672703266144,0.24372410774230957,-0.9641082882881165,-0.02427125722169876,0.008363485336303711,0.03596019744873047,0.10480978339910507,0.15383687615394592,0.11137861758470535
1761642990.7527041,-0.12127196808231573,-0.0504700322910519,-0.00109666902146124,0.9913348190878984,-0.2427073987335041,-0.1035457395564164,-0.014851342661085894,-0.10033140331506729,0.24033161997795105,-0.965491771697998,-0.024790555238723755,0.014312773942947388,0.04786074161529541,0.17922213673591614,0.287156343460083,0.10030920058488846
1761642990.7601352,-0.1203291586700107,-0.04903104940059349,-0.0007497753590079943,0.9915222431967086,-0.2408668590314378,-0.10047586771054731,-0.013681959131136545,-0.09741120040416718,0.23854461312294006,-0.9662336707115173,-0.02714437246322632,0.021368205547332764,0.047870516777038574,0.2033517211675644,0.3318139612674713,0.08767858147621155
1761642990.7817369,-0.11912624254332405,-0.04701843621923774,-0.0006061085271488795,0.9917650349884979,-0.2384877894406046,-0.09627631916580744,-0.012766159989559092,-0.09340690076351166,0.23623354732990265,-0.9671964049339294,-0.02325151115655899,0.023888394236564636,0.058981239795684814,0.23552373051643372,0.3994482159614563,0.05812878906726837
1761642990.8139548,-0.11536607783724814,-0.04033682080684278,-0.0008870816436134045,0.9925033319705734,-0.23097924209021437,-0.08255729591336376,-0.011370061378952528,-0.08027354627847672,0.22893093526363373,-0.9701272249221802,-0.021529488265514374,0.0298566073179245,0.07166814804077148,0.35080066323280334,0.6303411722183228,0.007483108434826136
1761642990.81734,-0.1133816087409037,-0.036469416189032065,-0.001417853352512744,0.9928810022790532,-0.22698970721193218,-0.07472568239451904,-0.011377534139287743,-0.07274110615253448,0.22504553198814392,-0.9716291427612305,-0.021864958107471466,0.03629313409328461,0.07051223516464233,0.3785587251186371,0.7247676849365234,-0.02216533198952675
1761642990.843021,-0.11113507162708947,-0.03168831821044477,-0.002354125202957686,0.9932972560526364,-0.22246149565029794,-0.0651248319143955,-0.012016458982156636,-0.063475102186203,0.2206311970949173,-0.9732896685600281,-0.021530039608478546,0.0321742445230484,0.07455295324325562,0.4087141156196594,0.8284659385681152,-0.053032226860523224
1761642990.875066,-0.10529706009784483,-0.018532943172098106,-0.005170822641996832,0.9942546290175509,-0.21074913423446318,-0.03881009414288044,-0.014506621722237559,-0.037941887974739075,0.20919257402420044,-0.977138102054596,-0.018587341532111168,0.019895846024155617,0.0830000787973404,0.4858231246471405,1.0779763460159302,-0.1046084612607956
1761642990.885107,-0.09912265463984651,-0.004841869507395009,-0.007872957361981176,0.9950322549660356,-0.19848493365989195,-0.011420885487164256,-0.016961380375490498,-0.011196425184607506,0.19718429446220398,-0.9803025126457214,-0.017228588461875916,0.01213468611240387,0.08274149894714355,0.5520865321159363,1.2603135108947754,-0.11835599690675735
1761642990.908056,-0.094020565954771,0.00652399098391914,-0.010100146592953638,0.9954976417185971,-0.18843954260816573,0.011290087891619185,-0.019224037483284665,0.011089975014328957,0.1873263567686081,-0.9822351336479187,-0.013928494416177273,0.008351221680641174,0.0804375410079956,0.6029225587844849,1.384402871131897,-0.1304040104150772
1761642990.916161,-0.08890341159219936,0.0178888080101745,-0.0123257063918646,0.9958033523888697,-0.17844716878271782,0.03398192693341226,-0.021713688808888004,0.03343585506081581,0.17750167846679688,-0.9835523366928101,-0.010687872767448425,0.004534482955932617,0.07751816511154175,0.6537585854530334,1.5084922313690186,-0.14245203137397766
1761642990.938076,-0.0841315944187703,0.028397987825455533,-0.014314242362454998,0.9959471021134033,-0.16920040526382876,0.05496949001726198,-0.024080287302103816,0.054157208651304245,0.1683942973613739,-0.9842308759689331,-0.009992960840463638,0.0016413331031799316,0.07075673341751099,0.6968203783035278,1.5910223722457886,-0.1388358622789383
1761642990.976956,-0.07199309686683382,0.054632766546941394,-0.019122754452765848,0.9957241824793739,-0.14597789465296435,0.10739122793477884,-0.030545187547084594,0.10604489594697952,0.14546005427837372,-0.9836645126342773,-0.00596994161605835,0.0007223933935165405,0.05747419595718384,0.7973752617835999,1.768298625946045,-0.15018559992313385
1761642990.9862828,-0.06752858984907875,0.06394586306121551,-0.020824206772865974,0.9954482416150966,-0.13753890190623555,0.12601731038580963,-0.033141475306710126,0.12449710816144943,0.13710574805736542,-0.9827015995979309,-0.008268386125564575,0.0049890875816345215,0.04916495084762573,0.8335837721824646,1.8174047470092773,-0.14633473753929138
1761642991.008617,-0.05379323839106088,0.0917916783805301,-0.025834730765165,0.993988456431331,-0.11191602468428875,0.18183188855320256,-0.04175659459772648,0.17970024049282074,0.11168260872364044,-0.9773611426353455,-0.03304417431354523,0.016896843910217285,0.005921304225921631,0.8998264074325562,1.8855966329574585,-0.1504279524087906
1761642991.015864,-0.04783502461872368,0.10339586402379942,-0.027990599296664084,0.9930949779938584,-0.10096914190022455,0.20515972693884332,-0.045952889167721125,0.20268593728542328,0.10079773515462875,-0.9740422368049622,-0.055865004658699036,0.016757532954216003,-0.03075331449508667,0.9031823873519897,1.8235760927200317,-0.15855632722377777
1761642991.048265,-0.043042346717991446,0.11222701191613338,-0.02975270554265917,0.9923039862912861,-0.09223100473104072,0.22294749683386528,-0.04961758654166597,0.22016534209251404,0.0921003669500351,-0.9711049199104309,-0.0632576048374176,0.009537465870380402,-0.060600340366363525,0.8919199109077454,1.7159323692321777,-0.16284054517745972
1761642991.057292,-0.03824516360938847,0.12104639454081047,-0.03151165963809755,0.9914091475527173,-0.08355915859354951,0.24075361652366342,-0.05343478897738593,0.23760263621807098,0.08346202224493027,-0.9677701592445374,-0.07060807943344116,0.0022583603858947754,-0.09084469079971313,0.8806574940681458,1.6082885265350342,-0.16712474822998047
1761642991.089272,-0.0190904107693452,0.14725889913982,-0.03771358414873004,0.988194339332384,-0.048856827955016974,0.29417131917546824,-0.06905142659322336,0.28960084915161133,0.048837464302778244,-0.9559007287025452,-0.01609039306640625,-0.020506184548139572,-0.13875269889831543,0.8092044591903687,0.8328760862350464,-0.06417343765497208
1761642991.097759,-0.013672446217019903,0.15186689489417932,-0.03896502835731235,0.9875379609807441,-0.03884888633511073,0.3037585990753509,-0.07292570198757271,0.2988831102848053,0.0388391874730587,-0.9534990191459656,0.0023052990436553955,-0.009071970358490944,-0.13798469305038452,0.8078523874282837,0.650321900844574,-0.040970221161842346
1761642991.1313648,-0.006917719881553381,0.15527561162465164,-0.04050591723474916,0.9870161878207381,-0.026237975561806983,0.31105587613553615,-0.0779172940743375,0.30595862865448,0.026235036551952362,-0.9516832828521729,0.012753158807754517,0.021008992567658424,-0.1482551097869873,0.721092939376831,0.41734418272972107,-0.07587450742721558
1761642991.1400762,-0.0001625708844029047,0.15867502714128884,-0.04204437619882245,0.9864352925291586,-0.013663941564657783,0.31841417648566234,-0.08299952366217345,0.3130315840244293,0.013663588091731071,-0.9496444463729858,0.023203611373901367,0.05105725675821304,-0.15874874591827393,0.6343334913253784,0.18436644971370697,-0.1107787936925888
1761642991.168539,0.007453278536477889,0.1582070178011274,-0.04609419852132509,0.9863013013639383,0.00011750526819855583,0.31810446111936647,-0.09341968191605693,0.3127666413784027,-0.00011743281356757507,-0.9498299956321716,0.03987652063369751,0.07099837064743042,-0.16499251127243042,0.38551032543182373,-0.3041140139102936,-0.29290130734443665
1761642991.1763759,0.009094521970709963,0.15547817652007595,-0.04860410848032276,0.9866010213833716,0.0028315767986302194,0.3127486890535013,-0.09889524617324766,0.3076738715171814,-0.0028315004892647266,-0.95148766040802,0.05033451318740845,0.0720832422375679,-0.15790414810180664,0.2532796859741211,-0.5311961770057678,-0.38561317324638367
1761642991.198255,0.009417699235182514,0.1509354555748984,-0.05183727225211445,0.9871386545300126,0.0029449895542695476,0.30360903435139514,-0.10537946453549785,0.29896479845046997,-0.0029449129942804575,-0.9542595744132996,0.06049853563308716,0.06865541636943817,-0.1444774866104126,0.12521693110466003,-0.7207801342010498,-0.4831252694129944
1761642991.242594,0.007053839762415423,0.13663289029093723,-0.06096577745793639,0.9887188062882555,-0.002711336028528144,0.2744775680211647,-0.1227923887804105,0.271043062210083,0.002711404347792268,-0.9625633955001831,0.08183950185775757,0.06358795613050461,-0.1295410394668579,-0.18391534686088562,-1.1445294618606567,-0.6765776872634888
1761642991.252425,0.005148816708494715,0.1312813996778552,-0.06403309183031003,0.9892615678990231,-0.006625703340522496,0.26344516418037994,-0.1283981584623589,0.260402649641037,0.006625726353377104,-0.9654773473739624,0.08392161130905151,0.05868839845061302,-0.12674444913864136,-0.2717691659927368,-1.2518608570098877,-0.7239351272583008
1761642991.279042,-0.0009560001874975281,0.1179947457874768,-0.07060216028587674,0.99050074156352,-0.01855627061038554,0.23583299167938027,-0.14011947796466828,0.23361274600028992,0.018555276095867157,-0.9721526503562927,0.09752389788627625,0.039311327040195465,-0.12012505531311035,-0.4303109645843506,-1.5008000135421753,-0.7906996011734009
1761642991.2874079,-0.007060572224868634,0.10467758034000055,-0.07715295908867041,0.9914838861495323,-0.03015782851210528,0.20807490544060925,-0.1521691687144483,0.20648273825645447,0.03015332669019699,-0.9779855012893677,0.11146624386310577,0.020265761762857437,-0.11434817314147949,-0.5888528227806091,-1.749739170074463,-0.857464075088501
1761642991.308683,-0.02264418669827296,0.07254766039419738,-0.09112768007561674,0.9929349718834346,-0.058223500207524016,0.14064394605208763,-0.1789371054247085,0.13994315266609192,0.05819067731499672,-0.9884481430053711,0.1426199972629547,-0.03110390156507492,-0.10025858879089355,-0.767283022403717,-2.161389112472534,-0.9274637699127197
1761642991.3154979,-0.029883236731876366,0.0576156115606938,-0.09664480962158217,0.9932004789017453,-0.0705551126255275,0.10915929030263556,-0.19014582519053427,0.10867155343294144,0.07049665600061417,-0.9915748834609985,0.14179778099060059,-0.04401225596666336,-0.10479128360748291,-0.809918999671936,-2.289825439453125,-0.894120454788208
1761642991.3538198,-0.04564320501556745,0.0248480086708892,-0.1066400906342111,0.992938672591744,-0.09608919373321477,0.039804386321033995,-0.21206264651211046,0.03961027413606644,0.095941461622715,-0.9945985674858093,0.1385655701160431,-0.05390632525086403,-0.08461123704910278,-0.887036919593811,-2.552875518798828,-0.803830087184906
1761642991.3626409,-0.051823471424074126,0.011810444247409924,-0.11004601920085852,0.9925042470182402,-0.1056659377863061,0.01210571175235496,-0.2202119768320219,0.012037866748869419,0.1054694801568985,-0.9943496584892273,0.1368759423494339,-0.060621000826358795,-0.07222217321395874,-0.8877199292182922,-2.6036899089813232,-0.7849946618080139
1761642991.384385,-0.07074596188407117,-0.029436994850843695,-0.11877910505881756,0.9899596385937007,-0.1334742567387624,-0.07583569799804674,-0.243896908015247,-0.07508918642997742,0.13307835161685944,-0.9882569313049316,0.15990224480628967,-0.05518406629562378,-0.017422199249267578,-0.9320567846298218,-2.8355913162231445,-0.6948826313018799
1761642991.4152122,-0.07856158086164258,-0.04751803224451254,-0.12208970266860462,0.9882632582700143,-0.14417508552723726,-0.11453983618381229,-0.25411396580785817,-0.11310379952192307,0.14367617666721344,-0.983140230178833,0.15959952771663666,-0.06569019705057144,0.008545875549316406,-0.8692419528961182,-2.815986156463623,-0.6695277094841003
1761642991.423744,-0.08634563171652691,-0.0655799857483659,-0.12535125924679866,0.9861697853365481,-0.1544754722367773,-0.15341378282570253,-0.2647585949717663,-0.15099309384822845,0.1538618952035904,-0.976487398147583,0.15917149186134338,-0.07578422129154205,0.0329778790473938,-0.8064271807670593,-2.7963809967041016,-0.644172728061676
1761642991.4457421,-0.10272771207617318,-0.10895401191948842,-0.13123617065381674,0.9799760860014675,-0.17361486093057843,-0.24667259501593658,-0.2878269979726427,-0.24050785601139069,0.1727440506219864,-0.9551520347595215,0.1008865237236023,-0.0826316550374031,0.01144564151763916,-0.6218875646591187,-2.79990553855896,-0.4850887656211853
1761642991.452067,-0.10901000371677372,-0.12790504826521107,-0.13271731104942794,0.9768025563036573,-0.1799822116439742,-0.28732572304680515,-0.29618955730040203,-0.2788110077381134,0.17901213467121124,-0.9435142278671265,0.0735902190208435,-0.08505339175462723,-0.030537843704223633,-0.6054083704948425,-2.9761292934417725,-0.3857642114162445
1761642991.475496,-0.11513482643066392,-0.14737240410664998,-0.13328635128688948,0.9732728772954141,-0.18589862227317178,-0.32903105630793894,-0.3031487212252504,-0.3175589442253113,0.18482980132102966,-0.9300506711006165,0.09449832141399384,-0.07288545370101929,-0.022132813930511475,-0.5751426815986633,-3.101351022720337,-0.36175671219825745
1761642991.5077472,-0.12973498020509938,-0.19663185365196587,-0.13308723106471637,0.9627006706218753,-0.19875962379004994,-0.4350152901485945,-0.3188105460260931,-0.4131273925304413,0.1974535882472992,-0.8890094757080078,0.13412189483642578,-0.07949252426624298,-0.002780735492706299,-0.5323002338409424,-3.2890713214874268,-0.19743792712688446
