Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
1761643554.2998219,0.0474409574694097,0.033667457998045776,2.495559091517543e-17,0.9983063916197392,0.0948634386121168,0.06757589732170986,-0.003208865954476033,0.06722080707550049,-0.09472112357616425,-0.9932317137718201,-0.23349109292030334,0.07794331014156342,-0.004823625087738037,0.033067893236875534,-0.02965395152568817,-0.009047708474099636
1761643554.358138,0.034977331322714286,-0.003708950958148844,0.0012508887534221534,0.9993804190246037,0.06995909363853785,-0.007519275305582972,0.0027664565250574134,-0.00750088831409812,-0.06990193575620651,-0.997525691986084,-0.15880657732486725,0.05130774900317192,0.0007840394973754883,0.041156038641929626,-0.02575107105076313,-0.016192032024264336
1761643554.374907,0.022459308839104585,-0.041079596532111164,0.002499849080636519,0.9989002404688428,0.044678695429917877,-0.08235628633828594,0.006846323948251845,-0.08218121528625488,-0.044663723558187485,-0.99561607837677,-0.08416342735290527,0.02425316721200943,0.0001881718635559082,0.04924418404698372,-0.02184818871319294,-0.02333635650575161
1761643554.3782701,0.009906356092193853,-0.07838636545295342,0.0037449104464059727,0.9968667270535978,0.019164706844796542,-0.15702897849694936,0.009021178700182233,-0.1563558131456375,-0.019163422286510468,-0.987514853477478,-0.0100259929895401,-0.003063509240746498,-0.006599366664886475,0.05733232945203781,-0.0179453082382679,-0.030480680987238884
1761643554.414239,0.009766094067053574,-0.08083390623336544,0.0038627475921142623,0.9966721799220545,0.01884382176072042,-0.16194076820903258,0.009280430024884566,-0.16120535135269165,-0.01884259656071663,-0.9867410063743591,-0.007266819477081299,0.012869811616837978,-0.014077246189117432,0.07243652641773224,0.018569448962807655,0.010118482634425163
1761643554.4242182,0.00961510540267156,-0.08149002224343667,0.0041076037292734685,0.9966192697091246,0.018496795915228882,-0.16326013320364482,0.009756328040415608,-0.16250813007354736,-0.018495630472898483,-0.9865338206291199,-0.005332276225090027,0.012490661814808846,-0.01503455638885498,0.0795573964715004,0.03153837099671364,0.029407477006316185
1761643554.475522,0.01084494658129516,-0.08203363625533275,0.004964919048102995,0.9965581901196126,0.02080216020108957,-0.16438502628505067,0.011677754209388245,-0.16361036896705627,-0.020800549536943436,-0.9863057136535645,-0.0008807480335235596,0.010304505936801434,-0.01729029417037964,0.11144477874040604,0.08614293485879898,0.06906305253505707
1761643554.490315,0.010659921050461634,-0.08164928582441833,0.0056468508232965795,0.9965881227311323,0.02032637839364555,-0.1636246005787075,0.01299897005052999,-0.1628618985414505,-0.020324867218732834,-0.9864395260810852,-0.0018633902072906494,0.006710353307425976,-0.014438092708587646,0.1269107460975647,0.10252015292644501,0.07626678794622421
1761643554.4936929,0.010474886825430177,-0.0812648763602265,0.006328791606995032,0.9966173247853138,0.01985159428207006,-0.16286352828034512,0.014320558530219098,-0.16211263835430145,-0.01985017955303192,-0.9865725636482239,-0.0028468072414398193,0.003117198124527931,-0.011586606502532959,0.14237672090530396,0.11889736354351044,0.08347052335739136
1761643554.496588,0.010570562225540512,-0.08013186534637544,0.008117340462020468,0.9966951022178882,0.019771628083348602,-0.16062677580917162,0.017879551716903207,-0.15990577638149261,-0.01977022923529148,-0.9869343042373657,-0.004094421863555908,-0.0014657806605100632,-0.0034755468368530273,0.16801008582115173,0.131308451294899,0.10155734419822693
1761643554.536498,0.011223184471678681,-0.07938113418583953,0.009074196008387487,0.996739793980847,0.020934078190599264,-0.15915412501901163,0.019876706441061646,-0.15844844281673431,-0.020932437852025032,-0.9871453642845154,-0.0013740956783294678,-0.004859602078795433,-0.0033155083656311035,0.16601400077342987,0.1409134417772293,0.11218006908893585
1761643554.539947,0.011875785667831562,-0.07863025530809073,0.010031018766876548,0.996782609430388,0.022099468923973697,-0.1576837732859389,0.02187216650325306,-0.15699288249015808,-0.02209755964577198,-0.9873524904251099,0.0013480037450790405,-0.008250510320067406,-0.003159463405609131,0.164017915725708,0.15051843225955963,0.12280278652906418
1761643554.543175,0.013444260971165089,-0.0771421107028625,0.012175367595033033,0.9968550833575122,0.02492807434674286,-0.15479169507885512,0.02635963264968877,-0.15412648022174835,-0.02492538094520569,-0.987736701965332,0.005822435021400452,-0.013233698904514313,-0.0026029348373413086,0.13796205818653107,0.15116778016090393,0.12620067596435547
1761643554.5944219,0.014036476873983074,-0.07646318562252896,0.013238889949528654,0.9968856631188314,0.025963866752388366,-0.1534750848511774,0.02855537026606142,-0.1528218537569046,-0.025960838422179222,-0.9879127144813538,0.00699828565120697,-0.015281205996870995,0.0005992650985717773,0.11606618762016296,0.14039510488510132,0.12998780608177185
1761643554.610394,0.014628665041679275,-0.07578410654030358,0.014302423389071842,0.9969143579895717,0.027002540987385117,-0.15216071488978367,0.030749876793361573,-0.1515190601348877,-0.02699914760887623,-0.9880855083465576,0.008175984025001526,-0.017325861379504204,0.003798246383666992,0.09417031705379486,0.1296224445104599,0.13377493619918823
1761643554.656642,0.015896912932955126,-0.07417557755599474,0.01668854700774043,0.9969787377302327,0.02922616365473172,-0.14904820403521077,0.03565735844566608,-0.1484336256980896,-0.02922189235687256,-0.9884905219078064,0.01486562192440033,-0.02460072748363018,0.011341273784637451,0.06263138353824615,0.09917498379945755,0.13123393058776855
