Timestamp,QuaternionX,QuaternionY,QuaternionZ,QuaternionW,AttitudePitch,AttitudeRoll,AttitudeYaw,GravitationalAccelerationX,GravitationalAccelerationY,GravitationalAccelerationZ,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
1761642817.5863662,-0.0010951639270302977,-0.5586718742890535,6.390427716383021e-17,0.8293879799517256,-0.0018166325935057692,-1.1855690980490539,-0.0012236768920817207,-0.9267115592956543,0.0018166317604482174,-0.3757689595222473,0.8279105424880981,0.2956273853778839,-0.5534751415252686,0.09269927442073822,-0.046588920056819916,0.10257557779550552
1761642817.6027489,-0.08240511476372193,-0.30217058835640936,0.13926965634340258,0.9394179933387208,-0.24132772176206158,-0.5956341791706008,0.21995607983589294,-0.5447760224342346,0.2389921247959137,-0.8038045763969421,0.4459110200405121,0.05566878616809845,-0.1259567141532898,0.09658591449260712,0.0054697878658771515,0.08516070246696472
1761642817.64501,-0.09796998956699375,-0.24431538897402008,0.1666201434331112,0.9502365237173411,-0.2709065722786656,-0.46453448367646466,0.2827109247807497,-0.43166735768318176,0.26760509610176086,-0.861423671245575,0.33493953943252563,0.02840787172317505,-0.07099360227584839,0.08569644391536713,0.044159896671772,0.06798014789819717
1761642817.657582,-0.11309842689267498,-0.1853718205353416,0.19322840169193256,0.9568221787893618,-0.2922090848455605,-0.3307962899476128,0.34941933572903966,-0.3110281825065613,0.28806841373443604,-0.9056920409202576,0.21643751859664917,0.009296566247940063,-0.029381155967712402,0.07480697333812714,0.08284999430179596,0.050799593329429626
1761642817.665958,-0.12772308876779054,-0.12560254170391405,0.21897590747820708,0.9591455780909336,-0.3047114526755583,-0.19517661949191367,0.41885048227523036,-0.185005784034729,0.30001798272132874,-0.9358215928077698,0.0925523042678833,-0.0013009607791900635,-0.0019075274467468262,0.06391750276088715,0.12154009938240051,0.03361903876066208
1761642817.703769,-0.13734103875103834,-0.08219047372911072,0.23604149256705415,0.9584709668367427,-0.3068691373610628,-0.09741567766467857,0.46785077000330527,-0.09271808713674545,0.30207559466362,-0.9487643241882324,0.0075545534491539,-0.0002173781394958496,0.004620969295501709,0.035285815596580505,0.16925875842571259,-0.005010342225432396
1761642817.712625,-0.13668161099623372,-0.08224022093099272,0.2355309054385627,0.9586865326324272,-0.30554173860872097,-0.09798754678998288,0.46671990330148355,-0.09329979121685028,0.30080991983413696,-0.9491093158721924,0.013326257467269897,-0.000570446252822876,0.0015613436698913574,0.036707982420921326,0.17076045274734497,-0.015047208406031132
1761642817.720068,-0.13602209753716246,-0.08228991009474426,0.23502014631993048,0.9589013547451111,-0.3042137503442609,-0.09855759674413703,0.46559029999132534,-0.09388003498315811,0.299543172121048,-0.9494526982307434,0.019096501171588898,-0.000922471284866333,-0.0014998912811279297,0.038130152970552444,0.17226214706897736,-0.025084074586629868
1761642817.76634,-0.13647112386447732,-0.08032590910882084,0.23412383798037675,0.9592232946717919,-0.3040899288511694,-0.09467738836283952,0.46427389514155615,-0.09019877016544342,0.29942503571510315,-0.9498467445373535,0.023631088435649872,-0.0014324188232421875,-0.012139976024627686,0.045508772134780884,0.14308448135852814,-0.044653505086898804
1761642817.776411,-0.1366281990014532,-0.0792703519268356,0.2337453198517798,0.9593810584449789,-0.3038700243292345,-0.09259702308883394,0.4637832216595129,-0.08822863548994064,0.2992152273654938,-0.9500978589057922,0.02478157728910446,-0.0032109618186950684,-0.012917578220367432,0.05235539376735687,0.12854404747486115,-0.04913761839270592
1761642817.7835832,-0.13678510917739836,-0.07821469210265088,0.23336648784542793,0.9595375476410587,-0.30365111484603013,-0.09051668307533144,0.4632920770610198,-0.08625783771276474,0.2990063428878784,-0.9503445625305176,0.025931380689144135,-0.0049904584884643555,-0.013699650764465332,0.05920201167464256,0.11400360614061356,-0.05362173169851303
1761642817.827001,-0.13663089979157939,-0.07523356474955399,0.23264291099648352,0.9599734612280265,-0.30189410865748667,-0.08480432114006296,0.46261180402820573,-0.08087211847305298,0.29732924699783325,-0.9513437747955322,0.02030550315976143,-0.007463365793228149,-0.01680171489715576,0.04911832883954048,0.07984365522861481,-0.04019182175397873
1761642817.836945,-0.13660179555568824,-0.0742317265036568,0.23263815436550153,0.9600567957495382,-0.3013705110914332,-0.0827977214899243,0.46289068048832677,-0.0789758563041687,0.2968292832374573,-0.9516592025756836,0.013988606631755829,-0.00523802638053894,-0.019176006317138672,0.023840326815843582,0.050214093178510666,-0.020037928596138954
1761642817.839172,-0.13657256558285127,-0.07322983290432893,0.23263314190556375,0.9601391480091407,-0.3008464086116757,-0.08079163971663768,0.4631683566273414,-0.07707913964986801,0.29632875323295593,-0.951970636844635,0.007671251893043518,-0.0030122101306915283,-0.021554291248321533,-0.0014376714825630188,0.020584536716341972,0.00011596456170082092
1761642817.89146,-0.13670078534234334,-0.07171333602887173,0.23319776957720964,0.9600983404974744,-0.3004385848389761,-0.07749226225889518,0.46481558964347525,-0.07394716143608093,0.29593923687934875,-0.9523401856422424,0.0013917386531829834,0.0004627406597137451,-0.016202867031097412,-0.047555308789014816,-0.042149536311626434,0.04193621873855591
1761642817.902622,-0.1366807309292349,-0.07182742077291629,0.23380684958340267,0.95994452400743,-0.30050155610034185,-0.07753559408449423,0.4660781259637545,-0.07398698478937149,0.2959993779659271,-0.9523183703422546,0.005763620138168335,-0.005338013172149658,-0.005706310272216797,-0.026915783062577248,-0.04250749200582504,0.0405256412923336
1761642817.9053311,-0.13666062358843936,-0.0719414813335236,0.2344158435945249,0.9597903356758858,-0.3005645949069084,-0.07757885291108463,0.4673407128741065,-0.07402673363685608,0.29605960845947266,-0.9522965550422668,0.010135442018508911,-0.011138856410980225,0.004790186882019043,-0.006276257336139679,-0.04286544397473335,0.039115067571401596
1761642817.907456,-0.1366404635894873,-0.07205550105287256,0.23502477740059224,0.9596357217665534,-0.3006276820674163,-0.07762198936333131,0.46860338939428436,-0.07406636327505112,0.2961198687553406,-0.952274739742279,0.01450713723897934,-0.01693972945213318,0.015286803245544434,0.01436326652765274,-0.04322339966893196,0.03770449012517929
1761642817.946233,-0.1360401790508799,-0.07178401189373435,0.23530073199140206,0.9596737519064282,-0.2993404384025249,-0.07726717841386742,0.46923232994865893,-0.0737578496336937,0.2948901057243347,-0.952680230140686,0.01433032751083374,-0.016762256622314453,0.01458650827407837,0.05026247724890709,-0.012209784239530563,0.03268655389547348
1761642817.955501,-0.13543983164380022,-0.07151249505788274,0.23557654469459843,0.9597112511521968,-0.2980529853331856,-0.0769133704907656,0.4698604763525502,-0.07344988733530045,0.29365965723991394,-0.9530839920043945,0.014154087752103806,-0.016584128141403198,0.013884484767913818,0.08616168797016144,0.018803829327225685,0.02766861580312252
1761642818.0064712,-0.13411715894252843,-0.07018234890323373,0.23600975426423101,0.9598887519104743,-0.2948564962666061,-0.07471970146397106,0.4710780738210585,-0.07142867147922516,0.29060259461402893,-0.9541740417480469,0.009784746915102005,-0.009990274906158447,0.008247315883636475,0.09507399052381516,0.06840764731168747,0.011297491379082203
1761642818.0182052,-0.13375636701724866,-0.06937988871261289,0.23604777791520204,0.9599880564199963,-0.2937702119641633,-0.0732633354289612,0.47136204015556843,-0.07006203383207321,0.28956303000450134,-0.9545913338661194,0.007684830576181412,-0.008264869451522827,0.0033698678016662598,0.06645121425390244,0.0661211609840393,0.009759974665939808
1761642818.020475,-0.13339546251956141,-0.06857738337887083,0.23608557583974404,0.9600865914565023,-0.292683512614419,-0.07180780065247487,0.4716441605896346,-0.0686950534582138,0.28852272033691406,-0.9550055861473083,0.0055845752358436584,-0.006538718938827515,-0.0015106797218322754,0.037828437983989716,0.06383467465639114,0.008222457952797413
1761642818.06269,-0.1332019633051925,-0.06713928510042229,0.23609075382999,0.9602138333561939,-0.29162256862582664,-0.06900663367592556,0.4720436821316482,-0.06604072451591492,0.28750672936439514,-0.9554991126060486,0.005749080330133438,-0.005824416875839233,-0.00679326057434082,-0.020365234464406967,0.03779299929738045,-0.0028039319440722466
