AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
-0.0019330773507599092,-0.003467794033553283,0.0034409012313021,0.09430341614398692,0.0903919264150644,-0.00047643438948651376
-0.0017068914889182057,-0.002889509906890474,0.002994748291974365,0.10309476251028524,0.0902431152914527,0.014107842515769657
-0.001420672389873467,-0.0019176763290703522,0.002359905741329512,0.10885149781471713,0.0859165413084498,0.026810314057011113
-0.0011004940668646148,-0.0006407091503007851,0.001597517609047163,0.11202052780060022,0.07865783669586042,0.03858997546167622
-0.0007924997401990642,0.0006706926866190217,0.0008434515798932511,0.11410817381737844,0.07095745010109064,0.049837128763655536
-0.0005534284624410337,0.0018088086452193773,0.00022802321400290933,0.11627276413799942,0.06579090655241811,0.06014345900587906
-0.0004215685601802117,0.002730437569062654,-0.00018817983823670123,0.11871146524577936,0.06499963236105773,0.06881272356358742
-0.0003951884754408373,0.003481131626903788,-0.00041981830833408984,0.12105200132189371,0.06819560231536852,0.07546201735734513
-0.0004394627534109259,0.004068547453624739,-0.0005125671281145403,0.12307743273670521,0.07320348063153019,0.08021961150432014
-0.0005140598374000477,0.004421446366235598,-0.0004969127379461616,0.1250377973381508,0.07764748074788791,0.08351840919567817
-0.0005942745846920394,0.0044607288544249455,-0.00038152962822571133,0.12739324301448068,0.08031199555057883,0.08579129746886671
-0.0006688595546670215,0.004198884120730218,-0.00018416542209016704,0.1303893435077413,0.08127857438262429,0.08731243101723507
-0.0007244657672703832,0.003766540453617555,4.104219659190003e-05,0.13389986876281482,0.08107425098729497,0.0882079327981548
-0.0007392211439805908,0.003337194569261523,0.0002167692384419563,0.1376166203879918,0.07985902785897454,0.08857071620307645
-0.0006937296917087313,0.003010154368535198,0.0002899813924519943,0.14135615000561702,0.07734434324203196,0.0886686029238096
-0.0005860025567336558,0.002743823376881562,0.0002703762370028926,0.14522303493690605,0.07324806231898101,0.0891982136701247
-0.0004331909902265671,0.002389573508855057,0.00022335130425099673,0.1495335059050433,0.06766109179238106,0.09134645626806238
-0.0002590072562343683,0.0018022980183813328,0.0002223314291999695,0.15457284811917973,0.061013362940502545,0.0963720666488434
-8.100058700250296e-05,0.0009529085534502636,0.0002994705622736058,0.16034163679112826,0.053844735375464685,0.10476667267474908
9.039632295676915e-05,-3.1299024406113415e-05,0.0004314278199185646,0.16644880469071807,0.04670270247177338,0.11556811546407002
0.00024437716264631037,-0.0009247967034379161,0.0005647230943717018,0.17224104433861515,0.04018388397192813,0.12651332461368775
0.0003663699699653229,-0.0015197817751894257,0.0006544012235984593,0.17710721783384323,0.034894546015518974,0.1351486127969817
0.0004442818686782454,-0.0017169578173218574,0.0006853602481613212,0.18074183417568648,0.031245111546370878,0.14017801054278622
0.00047697138622858446,-0.0015292824867121307,0.0006659998853669699,0.1831642564217055,0.029275840080396905,0.1420397140788689
0.0004746964904380179,-0.0010132787763410054,0.0006077301805516817,0.18452244663956643,0.028726106684074666,0.14230607110164953
0.0004506994597531423,-0.00020864461521614532,0.0005120507246791287,0.18495053289793145,0.029284472916661877,0.14244948820992412
0.00041284430749644095,0.0008455054132081014,0.0003757260279745035,0.18471141054442647,0.030743281579298506,0.14293995898129552
0.00036335934865393054,0.0020369897107663927,0.00020592765449741734,0.1845198874427822,0.032902594469257126,0.1432372457114838
0.00030491599878740505,0.003144655281871114,2.7764161177208753e-05,0.18565552789482206,0.035389727430640075,0.14245993558955583
0.00024410758471339464,0.003909675989010542,-0.00012565004073377558,0.18961151968159867,0.03769015554518612,0.14005041326811657
0.00018686588278358108,0.004170873796394525,-0.00023318798828833652,0.19749679730294994,0.03945036328884309,0.13592860781002697
0.0001301488306974299,0.0039435093501278655,-0.00029841128174493934,0.20967465639444405,0.04078275989566966,0.13017115890943293
5.977507037151043e-05,0.003370768206055141,-0.0003443709433253968,0.22586020490742909,0.042250715843999816,0.12265312951295408
-3.996522560603094e-05,0.002602912063534148,-0.00039588799886379787,0.24544519241615936,0.044486432901530835,0.11305351705353671
-0.00016986796059810616,0.0017251481762382201,-0.0004643858644849146,0.26771518931850863,0.04771899368392476,0.10124533612474008
-0.00030549008147760104,0.0007919819134324951,-0.0005459092743447727,0.2919095508646275,0.05157297041566722,0.08770936584524028
-0.00040339617835051414,-9.70138271470651e-05,-0.0006303433237673257,0.3172481451166021,0.055279670510610834,0.0735619156538342
-0.0004213251868883315,-0.000791347833802036,-0.0007115128857860519,0.3427897321695754,0.0581164948768797,0.06013009384982186
-0.0003365459342287777,-0.0011831781542169177,-0.0007901898888918067,0.36677307525010383,0.05972775317982297,0.04842662326565529
-0.00014753339878766195,-0.0013125906905176181,-0.0008702123005431208,0.3856554070654033,0.06011275397322176,0.03894225082643827
0.0001391802990863901,-0.0013713592554054825,-0.00095310867744409,0.3940430022668788,0.059373892215458704,0.03183151521022723
0.0005186229216022891,-0.0015811868941755726,-0.0010355935616099914,0.386631998333796,0.057521191252332314,0.02722595028852265
0.000978074921206686,-0.002036497638651143,-0.0011104745493362319,0.3615477976503676,0.054540752396086786,0.025415050267541508
0.0014762061447601343,-0.0026354292965434737,-0.0011692458885402394,0.3226376408825964,0.05063785732663487,0.026852802687879262
0.0019370744591634297,-0.0031490099971780774,-0.001204539399111637,0.2784420139476086,0.046355132252592315,0.0320306050347018
0.002275882986310611,-0.0033660813958879877,-0.0012106954248657742,0.23796806356669425,0.04236874178436289,0.04116717904927697
0.0024406096698250325,-0.0031976211130793925,-0.0011811386203733904,0.205997523612929,0.03909311395256775,0.05370605403464537
0.0024335282764079073,-0.0026706498287927213,-0.0011044930318681047,0.18114159670273736,0.036434824824013244,0.06793537376685974
0.002294558481768396,-0.0018448248586185165,-0.0009662715712059653,0.15778161239391109,0.03390262435253883,0.08126044391237816
0.0020662912954935355,-0.0007519245109631168,-0.0007621674114507493,0.1302871159897101,0.03095026295451275,0.09122977920335779
0.0017769068830909797,0.000573003144923141,-0.0005173769581280646,0.09669763283192759,0.02724413775166103,0.09658395461632363
0.0014538903219225184,0.0020036108248068073,-0.0002924401110564125,0.059893531419792055,0.02267293351990597,0.0973902042267476
0.0011444016197131653,0.0032864600142277593,-0.00015943004904824312,0.025988130793967203,0.01718687057080382,0.09420505859528244
0.0009101242462657912,0.004126908443695727,-0.0001615114031979056,0.0009192583816957423,0.010674210060391875,0.08724612333466998
0.0007951946506297792,0.0043416604509123715,-0.00029883593895598735,-0.013293388955046968,0.0029618961357751206,0.07652907444149666
0.0007986432395749928,0.003944283458063907,-0.0005703238027290995,-0.020982465948741483,-0.006131522127070687,0.06282522922760378
0.0008793723951926832,0.003087435117828289,-0.0010354601631949816,-0.03245603438738569,-0.016750991381677113,0.04830286933681844
0.0009877844882595834,0.0019220784836309873,-0.0018030427366428224,-0.060383308104938485,-0.028909263394082837,0.03590395621765741
0.0010927135275959564,0.0005085618773812955,-0.00288853409058904,-0.11443737567035579,-0.04228464565048651,0.02771438060792911
0.0011816767783041145,-0.0011475623648985896,-0.004018457750754875,-0.1970444072375121,-0.05604415679080885,0.023589143772656813
0.001243466137322491,-0.002995541074610889,-0.004584496696212333,-0.30253113763587125,-0.06894931653317088,0.02114164420248494
0.0012587079320508945,-0.00490282495745067,-0.003903012878750476,-0.4197065405243668,-0.0797922326877386,0.017144906818797212
0.0012094541330056835,-0.006742629252636075,-0.001692186542133872,-0.5357677991249127,-0.08781572203347811,0.009380820981407818
0.001094050729785261,-0.008535382530524561,0.001571151928907591,-0.6393627753377672,-0.09271686471005476,-0.0022778185519443618
0.000928482478448986,-0.01050191107757745,0.004754012457790897,-0.722483144345243,-0.09432741562713734,-0.016139110103511736
0.0007332330840541309,-0.012933972442463757,0.006653676703514739,-0.7819850103323845,-0.09256701528199612,-0.029839990164953704
0.000522225771355007,-0.01592490959977357,0.006693563620883608,-0.8205436864734462,-0.08803939001947855,-0.04128737248236296
0.00030694319169226103,-0.019140871538279376,0.00522731176549393,-0.8457678491929193,-0.08271677885438851,-0.04882444440806899
0.0001087069385112211,-0.021843428659321325,0.0032383409276407864,-0.8670801926133379,-0.07955669889647382,-0.05112852847300287
-4.0670630130369143e-05,-0.02323522524038243,0.0016868799304411899,-0.8917732117914474,-0.08065570699971814,-0.04757573900978802
-0.00011874445674230896,-0.02295447079859755,0.0009980961922221902,-0.9222936617449283,-0.08530259735781706,-0.0388727611692951
-0.00013689209094524467,-0.021377440467716276,0.0010169793425917738,-0.9560104548552755,-0.09014181558887822,-0.02705940533559393
-0.0001400332833569285,-0.01946790876827573,0.001355895447254731,-0.9873518680345691,-0.09205687561120136,-0.014592461003481503
-0.00016808387826177886,-0.018220685940446107,0.0017844316089195397,-1.0108871382003215,-0.09136376992880825,-0.003281279840126876
-0.0002056546500280101,-0.018059758900194678,0.0023501661814886287,-1.0233916620281347,-0.09180336474949127,0.006023458481719148
-0.00017478518140020286,-0.01860734479507674,0.003177843365158819,-1.023953901613057,-0.09676095710484786,0.012901301244975693
5.609943417473198e-06,-0.018972223581419496,0.004169850738777046,-1.0130524425280627,-0.10547940642041535,0.016671512385736338
0.00034977659429344604,-0.01832601265345808,0.0049358338732764075,-0.9921313128892997,-0.11340689384150211,0.01629335326579227
0.0008120484565227031,-0.016349978015801438,0.005072870165124588,-0.9638549679541323,-0.11625488076813924,0.01106287824209088
0.0013782094059144863,-0.013276249688242894,0.00453516026185838,-0.9319005059954285,-0.11339154747505316,0.0015529103372133976
0.0021419125556636533,-0.00958147284386246,0.0037090397027302303,-0.899686051857414,-0.10751179725245448,-0.01014598368063635
0.003255594743113891,-0.005637927588346985,0.0031109515536096393,-0.8691433565397446,-0.1017544972945115,-0.021375252477528035
0.004743282843406638,-0.00159649709381716,0.0029761430106897773,-0.8413392485262573,-0.09740200069777916,-0.030495880156204854
0.006298089189563155,0.0024761860890214838,0.0030483060959190936,-0.8191524154305244,-0.09378692617381415,-0.037883754125295564
0.007262738153948085,0.006414409432818441,0.002688416352637743,-0.8093165789861573,-0.08970093459483824,-0.04546265924449178
0.006910163075849926,0.009932972046027106,0.0012288265773362553,-0.819924172807166,-0.08472807297850593,-0.054957608742449204
0.004909989488532477,0.012775307816240332,-0.0015902664957040881,-0.8524910328433738,-0.07955153101804559,-0.065979540260818
0.0016618169837655477,0.014857900069275563,-0.005288239078418527,-0.8937305796930216,-0.07530154265360253,-0.07533003327780913
-0.0017996164367626688,0.01626808896122426,-0.0086377220157527,-0.9156679085748624,-0.07260698206572676,-0.07833998586877197
-0.004340465538744694,0.017147734349923657,-0.010175956516814296,-0.8882255265198875,-0.07105551103579508,-0.07172911801969603
-0.005371355635267109,0.01760664695818221,-0.009098888098971194,-0.7977290261311845,-0.06941787052897075,-0.056165111950763486
-0.005144571889454416,0.017740762257563988,-0.005918378817907993,-0.6575386010686746,-0.06642174387357554,-0.036606732972680196
-0.004497459113261084,0.01767651199457404,-0.0022528299998423526,-0.5014015794839002,-0.0614244055918775,-0.019978271904966226
-0.004251917113769008,0.017520411454072883,0.00018857196130816857,-0.36362284142550927,-0.05448087318271066,-0.011592595198164793
-0.004704192832589751,0.017225230772588543,0.000662957312474028,-0.26100294793338197,-0.045939971560565264,-0.012525221541881893
-0.005514540869979164,0.016532638426123826,-0.00027856833448751644,-0.18943806124554124,-0.03608771456049243,-0.019426494713457174
-0.005996320395464313,0.015117534019193345,-0.001353036879394815,-0.13468883277479704,-0.02509012141564418,-0.026720439148438944
-0.005569328515573806,0.012849600652774011,-0.0015162490532844972,-0.0850029126347828,-0.013069874662352226,-0.029753842724883992
-0.0041040221285800985,0.009938496482325414,-0.0006385052554791033,-0.03427044048369549,-0.00016531175952003542,-0.026985082771826582
-0.0019915123681438947,0.006840231951248398,0.0005455800282998512,0.023889797688957708,0.013344749894437643,-0.020026598422030195
7.055924993737994e-05,0.004056524843119568,0.0011040423651452775,0.10104029185199562,0.02684721904222749,-0.0118559397838027
0.0014439247650520827,0.002029319135266538,0.0006423529228441378,0.21009639629708393,0.03943246895538254,-0.004741153955699174
0.0018534595003110899,0.001142963278294575,-0.00046336971884350364,0.3559975652303998,0.0503821365337438,0.0005690156342022226
0.0014530857263687722,0.00170131249464477,-0.0014631963093440679,0.5307644692008604,0.059771031642744415,0.004080064949357493
0.0006371519829922973,0.003839318452370698,-0.00184988402966918,0.717939667212677,0.0685361693185155,0.005330921852270041
-0.0002477665118465848,0.007433737531696308,-0.00166119871690536,0.9015844461945988,0.07777404081753257,0.0031563323866611107
-0.0010859066783482493,0.012016900652075141,-0.0013257650256872356,1.071393667608228,0.08772536563866655,-0.0032222436162364842
-0.001967949117461449,0.016696061471929747,-0.001328886937615758,1.220971060889983,0.09725053261220408,-0.012852421206533073
-0.0030142746661569286,0.020235521909738857,-0.0019539925622593045,1.3440759845244834,0.10440881183865051,-0.0228629587804747
-0.004188065663560906,0.021433643945375846,-0.003093121445747677,1.4353510273654129,0.10811278821485797,-0.029775289429853677
-0.005224689082482679,0.019669859997946997,-0.004154484609210788,1.4960477759615047,0.10988746671969751,-0.0312725041764132
-0.005739392363053694,0.0153830149761595,-0.004336020365902843,1.5382136497147936,0.11411983555257697,-0.02706976240602762
-0.005487030743067729,0.010251078882236416,-0.0032998781120133908,1.5808035825500755,0.12590464518131944,-0.018516981263814927
-0.004621370884671174,0.0067679602212744865,-0.0016314700082306693,1.6389574028399128,0.1477669073394731,-0.007680072459716532
-0.003718563406238672,0.007095298712981196,-0.00042906722058626723,1.7149582432927561,0.178001072315984,0.0032750006211207496
-0.0034416515698770947,0.011698251420907309,-0.00027642899988224547,1.7979445444412137,0.21197997785610456,0.012381413178826397
-0.004025064787499472,0.018754691236528575,-0.0006517428117741959,1.8711101568948583,0.24498492082573722,0.01837975104288598
-0.005015771972666216,0.025053806394734417,-0.000555494487117815,1.9188561460887115,0.27390444705000105,0.021431450349476595
-0.005611356469345789,0.028049348723869015,6.864615925521272e-05,1.9277065520315226,0.2961151019950793,0.02311526899686572
-0.005377061191694749,0.027489346893795844,-0.00026783934811346977,1.8826978450355274,0.3065371550353944,0.025094485810379107
-0.004602798903099294,0.02500433573238341,-0.003109867179398454,1.7683535638126064,0.2971020178959415,0.027494446334449942
-0.0038776012497281397,0.022036735353179664,-0.007629798479573576,1.5797505596010408,0.26200344974745127,0.028767263451867416
-0.0034020909017011673,0.018500030468986704,-0.010287816865483572,1.3348978941618566,0.2051944456342547,0.02724938750026254
-0.00285660501348664,0.013643852507559003,-0.007731274393126562,1.0726964766387659,0.14172715915795833,0.022712743247011447
-0.0018923716800749186,0.007766129336605641,-0.0001840760715078582,0.8333655561586215,0.08956885314357421,0.016426198949187062
-0.0005951830320601818,0.0025198776228326737,0.008283316803768955,0.6367119704226636,0.058364761180498714,0.00997898948057309
0.0005799046269403322,-0.0004676403816746624,0.012948572312821875,0.47630462990395633,0.04492595657933962,0.0041214273591085185
0.0012633992608184661,-0.0009962839063263106,0.012026314674162472,0.3323499045094224,0.038637606810115466,-0.0015461156785298706
0.0015067095139222066,-0.0003126564282351164,0.007506771919656002,0.18994968993532307,0.03079467205782592,-0.00807279956741201
0.001685225265407016,3.164932127421548e-05,0.002934892457012555,0.0479463431207739,0.01946720366170232,-0.01633258838468159
0.0021278702137067515,-0.0007248936863763914,0.0005222863181136058,-0.08474428442303919,0.007390489108300953,-0.026364176234695443
0.0028649834930901405,-0.002345734621461472,8.822953321637197e-05,-0.19766478130470502,-0.002883117274971795,-0.03719352757240284
0.003686992742450631,-0.004154792624343483,0.00016468004715265277,-0.28437078350113487,-0.011555544066272148,-0.04722519032712868
0.0043724185579300705,-0.005686878167950257,-0.0003334812080734351,-0.3435785672239573,-0.0207404880585757,-0.054988449363588564
0.004842439755727301,-0.006917282349857532,-0.001417436856863244,-0.37851345080258164,-0.03220838381621191,-0.05977191617799413
0.005148806334911737,-0.008062682383454907,-0.0024746123923622453,-0.3961058666286196,-0.045896672315595376,-0.06172505391835041
0.005371800685165825,-0.009276722348872925,-0.0030275008064236403,-0.40545871695492797,-0.06001884064636552,-0.061418731930262135
0.005543385032402104,-0.010521997431383096,-0.0030629658375100977,-0.4148742844376202,-0.07234214180667345,-0.059316774466695955
0.005644669363659576,-0.011651408808761754,-0.002834106019440775,-0.4284242959531591,-0.08154786703178005,-0.055661280522295575
0.00565064203797453,-0.012550484950037629,-0.0024863454060073827,-0.4443244861337063,-0.08772079643811298,-0.050819523152770066
0.00556742175484503,-0.013201763606496712,-0.0018744745794247648,-0.456633441207561,-0.09181404432577876,-0.04561634572729301
0.005429984280132357,-0.01365051606857905,-0.0006956710315967507,-0.459442710469189,-0.09471130912764286,-0.04115767031103263
0.005269078531214114,-0.013935800859255833,0.0011842146311511778,-0.4507591956622968,-0.09661633514806056,-0.03819741681474622
0.0050802672929164345,-0.01404976867294546,0.0034623930173864224,-0.43350602930908433,-0.09703954218955423,-0.03662148029858601
0.00482233182001918,-0.013944435909440346,0.005416939187917729,-0.4133300080019523,-0.09520177867278094,-0.03554963823547174
0.0044475657919787375,-0.013572540478782567,0.006261003804125429,-0.3951591315084615,-0.09056939514646187,-0.033986223961860275
0.003942806966167114,-0.012938399309964311,0.005630056050250315,-0.38088911525300667,-0.08332510666104147,-0.03147389547542234
0.003351771546125908,-0.012130032620941788,0.003856056819306822,-0.3692976577659691,-0.07459084697868562,-0.028255618167781528
0.0027608756688637373,-0.011304527120717386,0.001802022007144864,-0.35768846393181797,-0.06618567718140315,-0.0249214535746793
0.0022563078561457094,-0.010622761604393492,0.00035193692917761686,-0.3439549762654586,-0.05990046445077826,-0.021930327797070895
0.0018824970635314157,-0.01017261860696685,-8.098402353406562e-05,-0.32789603361594855,-0.05669651172551069,-0.019401069945661546
0.0016316183063010605,-0.009938694237942079,0.00031411909675057177,-0.31129137075751767,-0.05642384888423043,-0.017245876410860776
0.0014676801191277652,-0.00984060869096287,0.001017366935934237,-0.2969405577372991,-0.05826321444299875,-0.015418906473346997
0.001359465630350899,-0.009800874426386868,0.0015874669588904842,-0.2872672844823773,-0.06144377293566209,-0.014014092126292592
0.0012920080502161852,-0.00977934020439958,0.0018886740870623024,-0.2831567312718822,-0.06555831620498634,-0.013141482023442362
0.0012510982479045057,-0.00975084855443588,0.0020243533749214077,-0.28355082278557014,-0.07026421661731945,-0.012733293373650367
0.0012045081715915814,-0.009665084257726147,0.00212087693722056,-0.286029303993569,-0.07484630171251024,-0.012487774880736893
0.0011062526021546847,-0.009444932868690244,0.0021859454996861418,-0.28813679281884236,-0.07826860786422954,-0.012021046508246045
0.0009233966294313748,-0.00903297720299148,0.0021389698982158148,-0.28873906974456026,-0.07977499799577352,-0.011102684851358619
0.0006590329518596413,-0.00843882970010791,0.001933063321346088,-0.28858276164262603,-0.07945994730734268,-0.009780074530011187
0.00034862552877160027,-0.007735688317725197,0.0016262374936653022,-0.28968986680415093,-0.07822585780285496,-0.008305907875946759
3.4135531872260574e-05,-0.007004419447194063,0.0013384330117582153,-0.2939583424745693,-0.07713584737317163,-0.006955301193917349
-0.0002591013916872593,-0.006274309285622589,0.0011480814373920293,-0.3018393997273955,-0.07671941519849033,-0.005889801911120568
-0.0005241332794191998,-0.0055122945809490155,0.0010277683325196534,-0.31190424891406654,-0.07677640250633241,-0.005148149421334744
-0.0007580300868634074,-0.004666285875346077,0.0008689730950186763,-0.32154919311034985,-0.07673121248565326,-0.00471860007482178
-0.0009511802194951445,-0.0037172281844459368,0.0005620373437371654,-0.3283587188622469,-0.07613323348379294,-0.004605652130228691
-0.0010913373127036073,-0.00268570570312562,5.726267863004702e-05,-0.33121990831511616,-0.07488101141343873,-0.004861443840245671
-0.0011748262133829785,-0.001581939285876252,-0.0006367913207171687,-0.3304885281440394,-0.07308643248756368,-0.0056017375989002504
-0.001210395162288809,-0.0003497589829885027,-0.0014971099959098237,-0.32723722778740594,-0.07081563574556685,-0.006990234811515307
-0.0012112061077497339,0.001117882053308081,-0.0025133872610587785,-0.32230050260270315,-0.06798451011166275,-0.009122081155159398
-0.0011840184769720773,0.002860064893691417,-0.0036627791016305804,-0.3158929173145953,-0.06448229682835084,-0.011798129260765773
-0.0011268762195121638,0.004696807122614743,-0.0048583765913796225,-0.3079711751362692,-0.060369374273269806,-0.014351128226868497
-0.0010362490667607475,0.006195121543604197,-0.005935927845840788,-0.2988021180180856,-0.05593956653253342,-0.0157602784319266
-0.0009137187646834343,0.006859736414526597,-0.006712602980119696,-0.28906258738000823,-0.05157462452473401,-0.015082244656361222
-0.0007627801639543422,0.006484089017597526,-0.007076717467387793,-0.2793405109332854,-0.047508694337594345,-0.011871321137413841
-0.0005777377789238666,0.005419338878629717,-0.007028961306093116,-0.26954190183792276,-0.04369497195062433,-0.006183981075091443
-0.00033792876591393187,0.004507424952648369,-0.006641478998933504,-0.2588077977085545,-0.03987318286938971,0.0018249003039306517
-2.0091183631883894e-05,0.004639064900583275,-0.00598502684501731,-0.246080598131508,-0.03577353270927241,0.012179198481920736
0.00037306753865367335,0.006198954420304702,-0.005104935827018346,-0.2309052232945687,-0.031301477103251915,0.024698665777656507
0.0007888870461272103,0.008793112374268807,-0.004067628672638718,-0.21386185399694846,-0.02658447589360889,0.03813948843882711
0.0011304554970322572,0.01147311769865105,-0.003012739609510271,-0.19630531589413874,-0.021874190205795698,0.04982920593153783
0.001296380256360544,0.013302799172684187,-0.002129569374311423,-0.1795884840077046,-0.017390723863809774,0.05666588556861207
0.0012277764699822294,0.013856043555144741,-0.0015542951058473333,-0.1643025309364411,-0.013213263907056483,0.05717603657195152
0.0009257542144280266,0.013308553292185903,-0.0012730519712002904,-0.150030112820119,-0.009275004914938077,0.05309741446806439
0.0004285560843438222,0.012127487314501542,-0.0011228601206467997,-0.13571753198742448,-0.005454671139261685,0.04895919569318235
-0.0002252582258482144,0.010669190691594282,-0.0009050219172353593,-0.12033022281196998,-0.0017063793451350074,0.04958825377051931
-0.0010114487881684843,0.009008993020504119,-0.0005371296483690081,-0.10330636593924257,0.0018529994840192675,0.057205624556173604
-0.0019048251810097534,0.007071669981821119,-0.00013772199776903302,-0.08456803242318378,0.004963934154099441,0.07022907530030612
-0.002861802045354095,0.004860359778366815,2.330813919884352e-05,-0.06423808232586509,0.007348592392682311,0.08457867286198364
