Timestamp,AccelerationX,AccelerationY,AccelerationZ,RotationX,RotationY,RotationZ
1761644353.040259,0.001719616623504,-0.0001423963142466,0.0006995013671632,0.0724458980561328,-0.1132082015728997,-0.2205739239341941
1761644353.056922,0.0014785588469394,0.0006171116925994,0.0008874265881118,0.0680261867907042,-0.1115281295758593,-0.1899542393853072
1761644353.104423,0.0012546852967699,0.0014767434501529,0.0010816599739415,0.0637601623422811,-0.1100962100187979,-0.1600026551999041
1761644353.116787,0.00105579821473,0.0025458365527568,0.0012601908313139,0.0597893747694406,-0.1091030762904511,-0.1310061797385621
1761644353.11942,0.0008785227590638,0.0039031472980292,0.0013726523070328,0.0563838270994755,-0.1086559527930534,-0.1031530132834081
1761644353.121872,0.0007084783453046,0.0055156389122577,0.0013616333656435,0.0538926923703547,-0.1087385288236281,-0.07630826174789
1761644353.163021,0.0005234556871356,0.0071541781503126,0.0011973201360745,0.052629102797848,-0.1091836988521823,-0.0497405299807346
1761644353.1728191,0.0002975169700482,0.0083832502104371,0.0009003961316007,0.0527517842778949,-0.1096792946810008,-0.0219873140925221
1761644353.1799722,5.347833004496722e-06,0.0086965785099841,0.0005297421242015,0.0542199731396813,-0.1098417855886715,0.0088781812601535
1761644353.222852,-0.0003714996991551,0.0078131779908347,0.0001292417894486,0.0568678743713133,-0.1093888352788859,0.0443706262483681
1761644353.2312942,-0.0008341698723737,0.0060486506774276,-0.0003453353226951,0.0605845343378382,-0.1084033976372941,0.0841360814857503
1761644353.233398,-0.001352230612505,0.0045758602040445,-0.0010767415836641,0.0655276922238431,-0.1076184105916553,0.1243098856841562
1761644353.286053,-0.0018508772118717,0.0053555841266998,-0.0023693173898027,0.0722775166694691,-0.1085994402078803,0.1563801210464261
1761644353.296418,-0.0022085552706973,0.010612729665379,-0.004545424573626,0.0818591160656614,-0.1137076903075557,0.1672397791094682
1761644353.30346,-0.0022726630246935,0.0219552825727265,-0.0077820815602432,0.0956142345563522,-0.1257976122065018,0.140740259289275
1761644353.349107,-0.0018943383774988,0.0394773757967647,-0.0119586817400124,0.1149470112939722,-0.1476912486739117,0.0605828924148859
1761644353.358924,-0.0009742934257671,0.0612886157543469,-0.0165987579200965,0.1409813109914072,-0.1815070646122323,-0.0858745734140519
1761644353.365827,0.0004961416570618,0.0837627040308134,-0.0209520121628546,0.1741635764492609,-0.2279080836085509,-0.3034259268930399
1761644353.404178,0.0024183422557142,0.1024598517931559,-0.0241916268974972,0.2138709388032686,-0.2853636298446382,-0.5852807407875106
1761644353.412566,0.0046095697405508,0.1133585272050862,-0.0256402517798696,0.25815656723626,-0.3496511213549534,-0.9111516500591952
1761644353.4146829,0.0068653106127769,0.1139341825793591,-0.0249300023059202,0.303823697507592,-0.4139620024146581,-1.248721193088433
1761644353.4636822,0.0090338515438573,0.1037670012739498,-0.0220516417237413,0.3469611549988929,-0.4699013860604598,-1.5593034475424177
1761644353.4739242,0.0110559565375693,0.084584590081381,-0.0173126384140903,0.3838559724972236,-0.5092742258814128,-1.8067184109098
1761644353.48119,0.0129332803485601,0.059791741890492,-0.0112522857903484,0.4119419036441554,-0.5260464463919946,-1.9663189239644956
1761644353.532758,0.0146385295551017,0.0336046314601972,-0.0045439265106214,0.4303624209394109,-0.517686104735188,-2.030375447045361
1761644353.542954,0.0160334607672176,0.0099741783766185,0.0021152772603994,0.439924569600099,-0.4854325307740278,-2.007684161931562
1761644353.55027,0.0168631768971561,-0.0084231213756186,0.0081268000034029,0.4425545606828655,-0.4336279503019691,-1.9183099669916708
1761644353.5817251,0.0168382350313873,-0.0207937505582937,0.0130955012464396,0.4405790304119665,-0.368579742680017,-1.7865059069841005
1761644353.590337,0.0157557357008839,-0.028171717928569,0.0168680108765071,0.436115062239245,-0.2972996731191309,-1.6347260325275754
1761644353.59604,0.0135994704820216,-0.0326671815244008,0.0194811590396126,0.4306595891136297,-0.2261722678984229,-1.4799778203746066
1761644353.645581,0.0105869283893933,-0.0363158152305698,0.021050393680662,0.4248407748119907,-0.1595827742305308,-1.3322948746479872
1761644353.6560931,0.0071539408242928,-0.0400706819556444,0.0216647035285611,0.4183301030098237,-0.0988630095402489,-1.194816954358652
1761644353.6633492,0.0038714358682018,-0.0434433721539793,0.0213456610624729,0.4100036468669982,-0.0421703666838013,-1.0653083580959637
1761644353.706336,0.0012957701003811,-0.0449573907665508,0.0200843202587059,0.3984134245323351,0.0143370913716628,-0.9389299922523148
1761644353.715948,-0.0002152067628732,-0.0431300739118466,0.0179244291716107,0.3824556029117776,0.0743673668115933,-0.8115147301074601
1761644353.718035,-0.0006472073232716,-0.0374305906929171,0.0150395505432548,0.3619412578250123,0.1393718994720742,-0.6821013777334707
1761644353.76168,-0.0003512083309289,-0.0287133207919457,0.0117584260255731,0.3377581486849773,0.2074646546597127,-0.5536642681361915
1761644353.7721,9.614903458970014e-05,-0.018938102523997,0.008518301757909,0.3115094203016122,0.2738428501491108,-0.4318534849091205
1761644353.779801,0.0001437306871335,-0.010372604016422,0.0057606342397242,0.2848129666463547,0.3323671718476818,-0.3225773222581681
1761644353.825131,-0.0004936105417513,-0.0047180641295784,0.0038139301919018,0.258648669183129,0.3774612645894354,-0.2297316448581583
1761644353.834764,-0.0017303916253198,-0.0025829718750086,0.0028153597077103,0.2331155358853064,0.4055557314254726,-0.1540722559309246
1761644353.837276,-0.0031919038679107,-0.0034836877183404,0.0026987753490157,0.2077222977732482,0.4157605878081527,-0.0934674013748384
1761644353.881544,-0.0044269216835497,-0.0062502644547757,0.0032391724749657,0.1820312036159825,0.4098868467515836,-0.0440734947014559
1761644353.8925471,-0.0051297001174041,-0.009549260220397,0.0041211286389007,0.1562841596108334,0.3920487087962415,-0.0016867897261055
1761644353.899881,-0.0052578339309718,-0.0122743425123985,0.0050047148384142,0.1316637742822629,0.3679099156301295,0.0373012113028572
1761644353.9451652,-0.0050034647504047,-0.0137191396809611,0.0055830014926296,0.1100562362882925,0.3435114658773666,0.0754880681127493
1761644353.955868,-0.0046588558374223,-0.0135879808161887,0.0056350755971895,0.0934639345165838,0.3237901385637797,0.1143976474260974
1761644353.963676,-0.0044639499153972,-0.0119335670561156,0.0050685523937381,0.0834032120939642,0.3112636679330959,0.1545514536929284
1761644354.005118,-0.0045140999458602,-0.0090666730231685,0.0039329917873238,0.0806077244497196,0.305519504854394,0.1956108276103132
1761644354.014271,-0.0047576134867492,-0.0054436276274465,0.0023911747184669,0.0851538382330557,0.3038289650261125,0.2366302604438382
1761644354.016561,-0.0050604530680553,-0.0015418406413094,0.0006579446104537,0.0968642569985829,0.3025925667093001,0.2764166322421517
1761644354.063957,-0.0052885638275404,0.0022431729867335,-0.0010642986819937,0.115691841905134,0.2988718140467234,0.3138920165787217
1761644354.07388,-0.0053643646072853,0.0056459062383462,-0.002625931377361,0.1418203245004217,0.2913049570230411,0.3483431897677752
1761644354.081555,-0.0052801250914569,0.0085220446700103,-0.0039387124556644,0.175402975752595,0.280161681634418,0.3795255051208782
1761644354.127859,-0.005077194233948,0.0108125477068772,-0.004964780461395,0.2160765632474469,0.2667853706546444,0.4076690533249102
1761644354.13825,-0.0048126097780288,0.0125132275342559,-0.0057024494848501,0.2625236325124923,0.2528704817300044,0.4334251511378664
1761644354.14637,-0.0045319482969792,0.0136602790189127,-0.006176274903842,0.312353929671487,0.2398977339649447,0.457726204353284
1761644354.182877,-0.0042566616537306,0.0143218450181181,-0.0064293694645135,0.3624294346787847,0.2288119356792842,0.4815142176730329
1761644354.191398,-0.0039842488120421,0.0145838621352916,-0.0065139929068369,0.4095156778902448,0.2198860163017229,0.5053687518025625
1761644354.197219,-0.0036950927391922,0.0145292540344783,-0.0064799783560401,0.4509340378426771,0.2127208903363051,0.5291769981549692
1761644354.250356,-0.0033603983267232,0.0142173897846666,-0.0063633522147134,0.4848741718533417,0.2063920098513082,0.552032154158977
1761644354.261063,-0.0029485057039916,0.0136687876429722,-0.0061770696065064,0.5102421967273346,0.1997564893354879,0.5724610793959523
1761644354.2682772,-0.0024293181566143,0.0128553140337147,-0.0059050487250248,0.5262184769021828,0.1918537907182011,0.5889078892768882
1761644354.3015552,-0.0017778169387907,0.0116974851615358,-0.0055024837707336,0.5318638013470995,0.1822412025807188,0.6002530366301599
1761644354.310418,-0.0009780068722327,0.0100764088816414,-0.0049076568523147,0.5260456055956209,0.1710978649517757,0.6061329976696821
1761644354.3165898,-2.837524036344277e-05,0.0078688797903791,-0.0040683752265795,0.5077258666505032,0.1590367547203511,0.6069523212624283
1761644354.354203,0.0010513550382886,0.0050040523864102,-0.0029781765168433,0.4764142741502157,0.1467192592242374,0.6036499434225957
1761644354.362486,0.0022147783528747,0.0015230910029437,-0.0017079295919237,0.4324755437171806,0.1344693624607168,0.597375577567992
1761644354.4129372,0.0033892559563447,-0.0023889055053787,-0.0004150726010421,0.3770409681791056,0.1220722188804467,0.5892071405333423
1761644354.422713,0.0044860063071032,-0.0064255239972239,0.0006793996417021,0.3114902206846406,0.1088314512971241,0.5799551147657124
1761644354.429702,0.0054189105329006,-0.0102414858458333,0.001339736648435,0.2367493138914329,0.0938252154658553,0.5700471780228535
1761644354.477254,0.0061252370398294,-0.0135711168814177,0.0013697016960879,0.1528274011500345,0.076221663419295,0.5594998364990869
1761644354.4863992,0.0065792852816606,-0.0163376382029576,0.000652032322929,0.0589163083545955,0.05552325476678,0.5480111713707664
1761644354.488627,0.0067937625269476,-0.0187039978217402,-0.000832655671681,-0.0460111655073484,0.0316787474716802,0.5351820264312225
1761644354.534136,0.0068105110850546,-0.0210290002220889,-0.0029971997534045,-0.1626110950352035,0.0050703691362515,0.5207894203357166
1761644354.544917,0.0066864542768949,-0.0237189750697083,-0.0056366013351766,-0.2912396928921741,-0.0235926710611598,0.5049631600969504
1761644354.552318,0.0064797105195296,-0.0270043204326809,-0.0084146215835385,-0.4329816597358132,-0.0534575968549333,0.4881289865348899
1761644354.592978,0.0062373133269974,-0.03071928555064,-0.010864820237895,-0.5911937435797547,-0.0837775410128686,0.4706961549769298
1761644354.6028671,0.005984599231339,-0.034205543510773,-0.0124257550516358,-0.7724271762124555,-0.1141767551216614,0.4526275990041281
1761644354.605266,0.0057185816215563,-0.036459708382317,-0.0125190390609482,-0.9854254330123168,-0.1448154481856379,0.4331435626989251
1761644354.654197,0.0054100015238034,-0.0365645759448473,-0.0106658338709073,-1.2375253284418486,-0.1763149166167411,0.4107988713813429
1761644354.6646662,0.0050168957158554,-0.0342824421789226,-0.0066278354500341,-1.5291147351721004,-0.2093791610736771,0.3840176208539573
1761644354.6672611,0.004506353757993,-0.0305143981160409,-0.0005434560371486,-1.8482842474595589,-0.2442072370759159,0.3519183037075488
1761644354.712953,0.0038750646574874,-0.0272696847192406,0.0069959115036686,-2.168596262380523,-0.2799428391313193,0.3150427914716651
1761644354.722962,0.0031582372911477,-0.0269587218474314,0.0149993877282313,-2.4522391266359453,-0.3144488114864762,0.2755649015263932
1761644354.730664,0.0024219393016345,-0.0312115294622381,0.022297265879763,-2.658720405285724,-0.3445721172506074,0.2367729499021143
1761644354.778162,0.0017425526181357,-0.0398208029775099,0.0278778005344366,-2.756593790293704,-0.3668299172237594,0.2020076727366191
1761644354.788206,0.0011832623417978,-0.0504867550272733,0.0311942969466589,-2.7338526289957588,-0.3782448256938112,0.1735592301297793
1761644354.79565,0.0007774521542774,-0.0596258485579471,0.0322777732910445,-2.602638685738659,-0.377029034146574,0.1520559691619476
1761644354.834198,0.0005233945383484,-0.0638463570564756,0.0315855740827565,-2.3961169522973447,-0.3629684508698019,0.1365786755437429
1761644354.84299,0.00038837331606,-0.0613136525873701,0.02967125415057,-2.158853550706349,-0.3375344554815727,0.1253175305207224
1761644354.849911,0.0003178494181225,-0.0523853706142186,0.0268686340664772,-1.9347365077975809,-0.3037850119701652,0.1163437134797862
1761644354.894146,0.0002470008250898,-0.0393387578946424,0.0231692226738543,-1.7566230051621,-0.266009011952671,0.1081288715900304
1761644354.903861,0.0001144304767885,-0.0253784578105142,0.0183497913296977,-1.639920631641786,-0.229002175063067,0.0997081894808411
1761644354.9103498,-0.0001227308466393,-0.0133312505113436,0.0122584412087341,-1.5804667359509634,-0.197012877874231,0.0906167368834205
1761644354.955785,-0.0004765508617811,-0.0045623874353093,0.0050813939129053,-1.5566700105767768,-0.1726906042241871,0.0807853547345075
1761644354.9646668,-0.0009251852559358,0.0013998876424357,-0.0025713960891988,-1.5359837205207283,-0.1565124421165049,0.0704942504092777
1761644354.966718,-0.0014223315318807,0.0063660430942217,-0.0098220475710039,-1.4849445378324722,-0.1469534770226647,0.0603754176599857
1761644355.0177932,-0.0019158040481052,0.0124031161906473,-0.0158470748423395,-1.380206665529106,-0.1412461505368801,0.0514044027672408
1761644355.028818,-0.0023661905597625,0.0207518948504704,-0.0201923960084315,-1.2165489666351283,-0.1362879822323094,0.0448168050432734
1761644355.036072,-0.0027566883219423,0.0312734096685593,-0.0229043181325846,-1.0081805500720686,-0.1293138573419085,0.0418933582589124
1761644355.082835,-0.0030909838946242,0.042616500793286,-0.0244026852100177,-0.7822728599855305,-0.1182370335055973,0.0435883416065899
1761644355.092987,-0.0033829861744922,0.0529059499316819,-0.0251728540367127,-0.5674252182448399,-0.1017893990958483,0.0500632611136892
1761644355.10021,-0.0036455998579119,0.060533714411738,-0.02545852973869,-0.3824916947197685,-0.0795869772169829,0.0603150450281532
1761644355.102004,-0.0038842392294764,0.0646815689329113,-0.02513274599534,-0.230912434231506,-0.0521111968812967,0.0721559060707039
1761644355.136898,-0.0040966410432336,0.0654284804408922,-0.0238153392531125,-0.1024239553697374,-0.020533668736102,0.0827029510570665
1761644355.1450372,-0.0042768687907563,0.0635287241690655,-0.0211622697468348,0.0200010059346011,0.013612375479917,0.0892738475254118
1761644355.1940222,-0.0044199874946804,0.0600531799212268,-0.0171592153908465,0.1522720764357831,0.0488036237252619,0.0903170155424938
1761644355.203696,-0.0045246363502813,0.0560503977340451,-0.0122554996893409,0.3039445909404017,0.0838170027555625,0.0859371431815848
1761644355.2102652,-0.0045925410727823,0.0522912934469028,-0.007265802492394,0.4768195667986235,0.1178973118031437,0.0777845720232369
1761644355.252892,-0.0046258252358562,0.0491093437547101,-0.0030939347825988,0.6664255814615186,0.1508320256510976,0.0684190987651639
1761644355.262147,-0.0046241022465366,0.0463611023997772,-0.0004243729155147,0.8646637185747424,0.1829426388983838,0.0604903448698685
1761644355.268571,-0.0045833560285604,0.0435516560769322,0.0004695305493382,1.062334177435278,0.2149343694202146,0.0560579878526208
1761644355.316533,-0.0044975477654779,0.0401295313398103,-0.0002657797011262,1.2510679126480893,0.2475408503795868,0.0561814688738623
1761644355.326263,-0.0043622562535749,0.0358562990687925,-0.0021974179345974,1.424664024433747,0.2810036328370943,0.0607461933417857
1761644355.3333678,-0.0041783591117633,0.0310686884939632,-0.0047807777317149,1.5798023606798577,0.3145718577022994,0.068489610253079
1761644355.372867,-0.0039535619075334,0.0266565365681144,-0.007492201231575,1.715918938504481,0.346274348067766,0.0772756991916054
1761644355.381887,-0.0037006787505308,0.0237050177926819,-0.0098979893540331,1.8341535804645732,0.3731285512462072,0.0846687312141284
1761644355.38419,-0.0034333873512385,0.0229402188145822,-0.0116857242390671,1.9357126578030424,0.3917466163338587,0.0887010338008268
1761644355.434062,-0.0031616173938148,0.0242637107026468,-0.0126862301853078,2.0203623809013047,0.3991156630333836,0.0885269989865149
1761644355.4448671,-0.0028888260829983,0.0266616430762254,-0.0128894118230214,2.0857646248383217,0.3932960134562793,0.084610242882914
1761644355.452693,-0.0026121092550955,0.0285974875465658,-0.0124398655237894,2.127958552789776,0.3738967022412337,0.078299986495009
1761644355.494643,-0.0023243538652424,0.0287234532049333,-0.0116013428679489,2.1427364956599977,0.342313113867176,0.070999663375943
1761644355.505227,-0.0020166905390524,0.026534662055647,-0.0106907725349886,2.1273289978540904,0.3017147648977456,0.0633766639205
1761644355.513576,-0.0016798799637416,0.0225920782401036,-0.0099902965434246,2.0818577282498394,0.2566812172132265,0.0550380239038411
1761644355.557993,-0.0013044603705204,0.0181794599346414,-0.0096526092820703,2.010265790728037,0.2123803733414865,0.0448216108793658
1761644355.567526,-0.0008805100870771,0.0145965803888546,-0.0096297089856359,1.920606827916217,0.1733931929483315,0.0315048144394467
1761644355.569769,-0.0003981533253815,0.0125085262752322,-0.0096716379073799,1.82450715217522,0.1425865389672979,0.0145208403467524
1761644355.616504,0.0001504085320212,0.0117241442018015,-0.0094344196441645,1.7354203978891478,0.1205256491603545,-0.0056966053090606
1761644355.626903,0.000767182206887,0.0114937759285148,-0.0086861268060265,1.6653908505364132,0.1056657565590201,-0.0278856002084426
1761644355.634192,0.0014436784393135,0.0110828956041566,-0.007523239557909,1.6208014025753863,0.0951519078628162,-0.0504986677715194
1761644355.673301,0.0021569818746353,0.0102154506739475,-0.006457973707185,1.598727642467561,0.0857886510003137,-0.072285723325105
1761644355.68273,0.002869108701882,0.0090987060787607,-0.0062653524681915,1.5861002260178358,0.0747810089173648,-0.0926085350494946
1761644355.684802,0.0035316052116155,0.0080616766940297,-0.0075989670177165,1.5630450186604024,0.0601167486598448,-0.1113725234727515
1761644355.692687,0.0040950515077026,0.0071329140272926,-0.0105414697871125,1.509633422193521,0.0407007147931237,-0.1286936209708113
1761644355.732801,0.0045203372650022,0.0059178574717434,-0.0143464128469063,1.413122854229668,0.0163746871634955,-0.1445463357571695
1761644355.74108,0.0047875216660496,0.0038670061938221,-0.0175694116900736,1.2722607079219383,-0.0121672065686648,-0.1586103094091109
1761644355.800391,0.0048997500884785,0.0006849335891153,-0.018592045692183,1.0969078704144828,-0.0436200237455315,-0.1703912500557126
1761644355.812389,0.0048824711814291,-0.0034606886097749,-0.0163239567025529,0.9038581157927492,-0.076442165184856,-0.1795296333240863
1761644355.820036,0.0047795387410201,-0.0080448515946632,-0.010754020149676,0.7113376026382678,-0.1092273363183309,-0.1861083203769887
1761644355.822022,0.0046469869154715,-0.0124483295252783,-0.0030688611949734,0.5343814863212396,-0.1409306791973947,-0.1907698766049566
1761644355.852792,0.0045442237843738,-0.0161678898948487,0.0047520360576849,0.3819129789037325,-0.1709118596431631,-0.1945534791605923
1761644355.8606029,0.0045233228715336,-0.0188953636353103,0.0106978800906825,0.2553786860459661,-0.1988697831341317,-0.1985150054528865
1761644355.913954,0.004619481018755,-0.0205061498736419,0.0134837554822889,0.1488492911713846,-0.2247612675596681,-0.203320521535442
1761644355.924875,0.0048463314672723,-0.0210178954271711,0.0129419453084335,0.0509274995418386,-0.2487343082920035,-0.2090210449371893
1761644355.932389,0.0051967015647838,-0.0205532997302811,0.009898801103153,-0.0513583150673612,-0.2710528987437852,-0.2151074442165419
1761644355.974149,0.0056449511675654,-0.0193194761092836,0.0056763507754285,-0.1675024250304093,-0.2919962470693436,-0.2207821051962779
1761644355.98307,0.0061458752547989,-0.0176018315780458,0.0015281339311831,-0.2992838682141881,-0.3117561860548483,-0.2252790083642217
1761644356.034132,0.0066294108660935,-0.0157551340697205,-0.0017199825432808,-0.4395110832595945,-0.3303771094162911,-0.2280766676704966
1761644356.046034,0.0069971545752077,-0.0141678549682202,-0.0037355447658689,-0.5746570575739678,-0.3477596536314774,-0.2289488556359549
1761644356.053563,0.0071304848941109,-0.0131912466938746,-0.0045401434671875,-0.6902189451212366,-0.3637095367349129,-0.2278997204118782
